trip_id,link_idx,monitor_id,prev_trip_id,mode,purpose,link_id,link_length
3463,1846,6101,36270,100,500,1847,48.912
3463,1775,6101,36270,100,500,1776,54.799
3463,1500,6101,36270,100,500,1501,58.261
3463,1465,6101,36270,100,500,1466,18.058
3463,1462,6101,36270,100,500,1463,55.82899999999999
3463,1456,6101,36270,100,500,1457,10.065
3463,256,6101,36270,100,500,257,15.399000000000001
3463,1435,6101,36270,100,500,1436,87.934
3463,1270,6101,36270,100,500,1271,7.331
3463,70,6101,36270,100,500,71,41.43600000000001
3463,235,6101,36270,100,500,236,29.807
3463,1437,6101,36270,100,500,1438,30.636
3463,239,6101,36270,100,500,240,112.62700000000001
3463,251,6101,36270,100,500,252,32.897
3463,1409,6101,36270,100,500,1410,110.90899999999999
3464,1409,6101,36270,100,500,1410,110.90899999999999
3464,211,6101,36270,100,500,212,114.5
3464,1215,6101,36270,100,500,1216,120.18700000000001
3464,17,6101,36270,100,500,18,33.471
3465,56,6101,36270,100,500,57,115.82799999999999
3465,57,6101,36270,100,500,58,78.194
3465,113,6101,36270,100,500,114,88.488
3465,1815,6101,36270,100,500,1816,67.743
3466,1610,6101,36270,100,500,1611,108.469
3466,1575,6101,36270,100,500,1576,48.747
3466,378,6101,36270,100,500,379,39.137
3466,2269,6101,36270,100,500,2270,31.171999999999997
3466,1071,6101,36270,100,500,1072,36.399
3466,1607,6101,36270,100,500,1608,69.87
3466,1599,6101,36270,100,500,1600,37.49800000000001
4102,258,6105,38064,100,100,259,230.96
4103,1457,6105,38064,100,100,1458,230.96
4103,256,6105,38064,100,100,257,15.399000000000001
4103,1435,6105,38064,100,100,1436,87.934
4181,88,6116,35741,100,100,89,39.108000000000004
4181,1367,6116,35741,100,100,1368,12.449000000000002
4181,169,6116,35741,100,100,170,40.859
4240,87,6116,36537,100,700,88,11.349
4240,1080,6116,36537,100,700,1081,106.65799999999999
4393,196,6118,38161,100,100,197,97.336
4393,2295,6118,38161,100,100,2296,37.239000000000004
4395,1097,6118,38161,100,100,1098,29.296
4395,1104,6118,38161,100,100,1105,29.959
4395,1108,6118,38161,100,100,1109,10.276
4395,1196,6118,38161,100,100,1197,30.0
4398,1187,6118,38196,100,700,1188,32.814
4398,1259,6118,38196,100,700,1260,84.50399999999998
4398,59,6118,38196,100,700,60,9.782
4398,2308,6118,38196,100,700,2309,7.484
4398,2303,6118,38196,100,700,2304,29.959
4398,2296,6118,38196,100,700,2297,29.296
4398,1096,6118,38196,100,700,1097,37.239000000000004
4400,1393,6118,38196,100,700,1394,29.265
4400,195,6118,38196,100,700,196,96.08200000000001
4401,1545,6118,38196,100,700,1546,44.957
4401,1394,6118,38196,100,700,1395,96.08200000000001
4444,196,6118,38496,100,100,197,97.336
4444,2295,6118,38496,100,100,2296,37.239000000000004
4444,1097,6118,38496,100,100,1098,29.296
4444,1104,6118,38496,100,100,1105,29.959
4444,1108,6118,38496,100,100,1109,10.276
4444,1260,6118,38496,100,100,1261,6.871
4445,1307,6118,38496,100,100,1308,83.11
4445,106,6118,38496,100,100,107,89.415
4445,641,6118,38496,100,100,642,5.761
4445,1844,6118,38496,100,100,1845,55.258
4445,643,6118,38496,100,100,644,36.643
4445,1857,6118,38496,100,100,1858,63.62
4446,1481,6118,39548,100,700,1482,30.923000000000002
4446,1186,6118,39548,100,700,1187,29.590999999999998
4446,1187,6118,39548,100,700,1188,32.814
4446,1259,6118,39548,100,700,1260,84.50399999999998
4446,61,6118,39548,100,700,62,6.871
4446,2307,6118,39548,100,700,2308,10.276
4446,2303,6118,39548,100,700,2304,29.959
4446,2296,6118,39548,100,700,2297,29.296
4446,1096,6118,39548,100,700,1097,37.239000000000004
4446,2304,6118,39548,100,700,2305,39.714
4446,1547,6118,39548,100,700,1548,182.142
4447,2304,6118,39548,100,700,2305,39.714
4447,1547,6118,39548,100,700,1548,182.142
4488,0,6118,39856,100,100,1,36.841
4488,2396,6118,39856,100,100,2397,28.39
4488,2395,6118,39856,100,100,2396,30.0
4488,1307,6118,39856,100,100,1308,83.11
4488,107,6118,39856,100,100,108,6.44
4488,1089,6118,39856,100,100,1090,33.68
4488,1862,6118,39856,100,100,1863,60.494
4488,1482,6118,39856,100,100,1483,22.776999999999997
4488,282,6118,39856,100,100,283,30.923000000000002
4488,661,6118,39856,100,100,662,60.821999999999996
4489,1186,6118,40839,100,700,1187,29.590999999999998
4489,1187,6118,40839,100,700,1188,32.814
4489,1259,6118,40839,100,700,1260,84.50399999999998
4489,59,6118,40839,100,700,60,9.782
4489,2308,6118,40839,100,700,2309,7.484
4489,2303,6118,40839,100,700,2304,29.959
4489,2296,6118,40839,100,700,2297,29.296
4489,1096,6118,40839,100,700,1097,37.239000000000004
4489,2304,6118,40839,100,700,2305,39.714
4491,1096,6118,40839,100,700,1097,37.239000000000004
4491,1395,6118,40839,100,700,1396,97.336
4491,195,6118,40839,100,700,196,96.08200000000001
4493,2356,6118,40839,100,700,2357,94.88
4493,1546,6118,40839,100,700,1547,43.474
4493,1394,6118,40839,100,700,1395,96.08200000000001
4610,396,6118,41536,100,700,397,92.473
4610,1649,6118,41536,100,700,1650,112.19
4610,1326,6118,41536,100,700,1327,35.751
4610,126,6118,41536,100,700,127,7.282999999999999
4610,1181,6118,41536,100,700,1182,91.605
4610,2379,6118,41536,100,700,2380,114.068
4610,2377,6118,41536,100,700,2378,146.561
4610,2313,6118,41536,100,700,2314,7.622000000000001
4610,1115,6118,41536,100,700,1116,120.449
4611,2313,6118,41536,100,700,2314,7.622000000000001
4611,1116,6118,41536,100,700,1117,7.269
4611,1452,6118,41536,100,700,1453,7.591
4611,254,6118,41536,100,700,255,125.62200000000001
4611,1139,6118,41536,100,700,1140,8.901
4611,2341,6118,41536,100,700,2342,9.667
4611,1445,6118,41536,100,700,1446,69.89
4611,247,6118,41536,100,700,248,176.013
4640,196,6118,42032,100,100,197,97.336
4640,2295,6118,42032,100,100,2296,37.239000000000004
4641,1867,6118,42032,100,100,1868,79.99
4641,2396,6118,42032,100,100,2397,28.39
4641,2395,6118,42032,100,100,2396,30.0
4641,1260,6118,42032,100,100,1261,6.871
4641,59,6118,42032,100,100,60,9.782
4641,2308,6118,42032,100,100,2309,7.484
4641,2303,6118,42032,100,100,2304,29.959
4650,1307,6118,42032,100,100,1308,83.11
4650,106,6118,42032,100,100,107,89.415
4650,641,6118,42032,100,100,642,5.761
4650,1844,6118,42032,100,100,1845,55.258
4650,643,6118,42032,100,100,644,36.643
4651,1186,6118,42720,100,700,1187,29.590999999999998
4651,1187,6118,42720,100,700,1188,32.814
4651,1259,6118,42720,100,700,1260,84.50399999999998
4651,61,6118,42720,100,700,62,6.871
4651,1196,6118,42720,100,700,1197,30.0
4651,1197,6118,42720,100,700,1198,28.39
4692,55,6120,35815,100,500,56,155.606
4707,1446,6126,38917,100,100,1447,176.013
4707,246,6126,38917,100,100,247,69.89
4707,1141,6126,38917,100,100,1142,128.928
4707,1490,6126,38917,100,100,1491,119.95
4707,289,6126,38917,100,100,290,6.9860000000000015
4707,2314,6126,38917,100,100,2315,120.449
4707,1487,6126,38917,100,100,1488,62.754
4707,287,6126,38917,100,100,288,29.649
4714,122,6126,38917,100,100,123,113.346
4714,125,6126,38917,100,100,126,42.01600000000001
4714,129,6126,38917,100,100,130,42.637
4714,131,6126,38917,100,100,132,42.28100000000001
4714,133,6126,38917,100,100,134,33.746
4717,1332,6126,38917,100,100,1333,33.746
4717,132,6126,38917,100,100,133,112.905
4721,1333,6126,38917,100,100,1334,116.171
4721,135,6126,38917,100,100,136,81.71300000000002
4722,1334,6126,38917,100,100,1335,81.71300000000002
4722,1332,6126,38917,100,100,1333,33.746
4722,1330,6126,38917,100,100,1331,42.28100000000001
4722,1328,6126,38917,100,100,1329,42.637
4722,1324,6126,38917,100,100,1325,42.01600000000001
4732,254,6126,38917,100,100,255,125.62200000000001
4734,1448,6126,38917,100,100,1449,55.276
4734,1444,6126,38917,100,100,1445,11.504000000000001
4734,1221,6126,38917,100,100,1222,14.545
4734,24,6126,38917,100,100,25,43.02
4741,247,6126,38917,100,100,248,176.013
4927,1395,6134,38679,100,210,1396,97.336
4927,194,6134,38679,100,210,195,29.265
4927,1864,6134,38679,100,210,1865,30.351
4927,666,6134,38679,100,210,667,94.01799999999999
4929,1864,6134,38679,100,210,1865,30.351
4929,666,6134,38679,100,210,667,94.01799999999999
4929,1871,6134,38679,100,210,1872,29.156
4929,673,6134,38679,100,210,674,31.785
4931,673,6134,38679,100,210,674,31.785
4931,1489,6134,38679,100,210,1490,27.337
4931,289,6134,38679,100,210,290,6.9860000000000015
4931,2392,6134,38679,100,210,2393,33.769
4931,2391,6134,38679,100,210,2392,27.995
4932,201,6134,38679,100,210,202,116.08
4932,286,6134,38679,100,210,287,119.95
4936,1485,6134,39278,100,100,1486,119.95
4936,1192,6134,39278,100,100,1193,27.995
4936,1193,6134,39278,100,100,1194,33.769
4936,1488,6134,39278,100,100,1489,6.9860000000000015
4936,290,6134,39278,100,100,291,27.337
4936,1872,6134,39278,100,100,1873,31.785
4936,672,6134,39278,100,100,673,29.156
4936,1148,6134,39278,100,100,1149,31.318
4936,1546,6134,39278,100,100,1547,43.474
4936,346,6134,39278,100,100,347,44.957
4936,1446,6134,39278,100,100,1447,176.013
4937,247,6134,39278,100,100,248,176.013
4937,1545,6134,39278,100,100,1546,44.957
4937,1394,6134,39278,100,100,1395,96.08200000000001
5109,87,6141,37073,100,100,88,11.349
5520,87,6148,47186,100,100,88,11.349
5529,1457,6151,43530,100,100,1458,230.96
5529,256,6151,43530,100,100,257,15.399000000000001
5529,1435,6151,43530,100,100,1436,87.934
5530,70,6151,43530,100,100,71,41.43600000000001
5531,1437,6151,43530,100,100,1438,30.636
5531,239,6151,43530,100,100,240,112.62700000000001
5531,251,6151,43530,100,100,252,32.897
5531,1228,6151,43530,100,100,1229,28.631
5532,29,6151,43706,100,210,30,28.631
5532,1450,6151,43706,100,210,1451,32.897
5532,252,6151,43706,100,210,253,34.228
5532,1449,6151,43706,100,210,1450,28.873
5532,1209,6151,43706,100,210,1210,41.402
5532,9,6151,43706,100,210,10,10.072000000000001
5532,72,6151,43706,100,210,73,62.92
5532,306,6151,43706,100,210,307,58.093999999999994
5532,314,6151,43706,100,210,315,57.19
5532,1247,6151,43706,100,210,1248,62.266999999999996
5532,47,6151,43706,100,210,48,50.65
5532,1232,6151,43706,100,210,1233,49.32
5532,2363,6151,43706,100,210,2364,35.269
5532,2362,6151,43706,100,210,2363,35.328
5532,40,6151,43706,100,210,41,35.649
5532,1481,6151,43706,100,210,1482,30.923000000000002
5532,1186,6151,43706,100,210,1187,29.590999999999998
5533,282,6151,43749,100,600,283,30.923000000000002
5533,1239,6151,43749,100,600,1240,35.649
5533,1163,6151,43749,100,600,1164,35.328
5533,1164,6151,43749,100,600,1165,35.269
5533,33,6151,43749,100,600,34,49.32
5533,1246,6151,43749,100,600,1247,50.65
5533,49,6151,43749,100,600,50,57.653
5533,1275,6151,43749,100,600,1276,62.848
5533,75,6151,43749,100,600,76,7.369
5533,1436,6151,43749,100,600,1437,11.183
5533,1270,6151,43749,100,600,1271,7.331
5533,70,6151,43749,100,600,71,41.43600000000001
5533,235,6151,43749,100,600,236,29.807
5533,1437,6151,43749,100,600,1438,30.636
5533,239,6151,43749,100,600,240,112.62700000000001
5533,251,6151,43749,100,600,252,32.897
5533,1228,6151,43749,100,600,1229,28.631
5535,1438,6151,44244,100,700,1439,112.62700000000001
5535,238,6151,44244,100,700,239,30.636
5535,1434,6151,44244,100,700,1435,29.807
5535,1269,6151,44244,100,700,1270,41.43600000000001
5535,71,6151,44244,100,700,72,7.331
5536,236,6151,44244,100,700,237,87.934
5555,256,6151,44503,100,100,257,15.399000000000001
5555,1435,6151,44503,100,100,1436,87.934
5555,1270,6151,44503,100,100,1271,7.331
5560,1437,6151,44503,100,100,1438,30.636
5560,239,6151,44503,100,100,240,112.62700000000001
5560,251,6151,44503,100,100,252,32.897
5560,1228,6151,44503,100,100,1229,28.631
5561,1409,6151,44738,100,210,1410,110.90899999999999
5561,212,6151,44738,100,210,213,33.501999999999995
5561,224,6151,44738,100,210,225,65.556
5561,232,6151,44738,100,210,233,115.60799999999999
5561,1497,6151,44738,100,210,1498,44.075
5561,1220,6151,44738,100,210,1221,118.446
5562,1220,6151,44738,100,210,1221,118.446
5562,19,6151,44738,100,210,20,44.865
5562,1427,6151,44738,100,210,1428,8.176
5562,227,6151,44738,100,210,228,44.431000000000004
5562,1419,6151,44738,100,210,1420,8.374
5562,218,6151,44738,100,210,219,63.43
5562,1338,6151,44738,100,210,1339,56.119
5562,1253,6151,44738,100,210,1254,88.791
5562,53,6151,44738,100,210,54,43.341
5562,1319,6151,44738,100,210,1320,6.3210000000000015
5562,1176,6151,44738,100,210,1177,21.938000000000002
5563,122,6151,44738,100,210,123,113.346
5563,125,6151,44738,100,210,126,42.01600000000001
5563,129,6151,44738,100,210,130,42.637
5563,130,6151,44738,100,210,131,116.639
5564,1418,6151,44772,100,600,1419,112.421
5564,220,6151,44772,100,600,221,8.374
5564,1217,6151,44772,100,600,1218,8.499
5564,19,6151,44772,100,600,20,44.865
5564,230,6151,44772,100,600,231,70.514
5564,1780,6151,44772,100,600,1781,7.63
5564,1213,6151,44772,100,600,1214,30.671
5565,13,6151,44772,100,600,14,7.6229999999999976
5565,16,6151,44772,100,600,17,120.18700000000001
5565,1410,6151,44772,100,600,1411,114.5
5565,210,6151,44772,100,600,211,110.90899999999999
5565,1450,6151,44772,100,600,1451,32.897
5565,1438,6151,44772,100,600,1439,112.62700000000001
5568,239,6151,45095,100,600,240,112.62700000000001
5568,251,6151,45095,100,600,252,32.897
5568,1228,6151,45095,100,600,1229,28.631
5569,1438,6151,45352,100,700,1439,112.62700000000001
5569,238,6151,45352,100,700,239,30.636
5569,1434,6151,45352,100,700,1435,29.807
5569,1269,6151,45352,100,700,1270,41.43600000000001
5571,1131,6151,45352,100,700,1132,43.141999999999996
5571,1463,6151,45352,100,700,1464,36.161
5571,1456,6151,45352,100,700,1457,10.065
5571,256,6151,45352,100,700,257,15.399000000000001
5571,1435,6151,45352,100,700,1436,87.934
5587,252,6151,45828,100,210,253,34.228
5587,1449,6151,45828,100,210,1450,28.873
5587,1209,6151,45828,100,210,1210,41.402
5587,9,6151,45828,100,210,10,10.072000000000001
5587,72,6151,45828,100,210,73,62.92
5587,306,6151,45828,100,210,307,58.093999999999994
5587,1206,6151,45828,100,210,1207,52.26600000000001
5587,6,6151,45828,100,210,7,117.666
5587,1232,6151,45828,100,210,1233,49.32
5587,2363,6151,45828,100,210,2364,35.269
5587,2362,6151,45828,100,210,2363,35.328
5587,40,6151,45828,100,210,41,35.649
5587,1481,6151,45828,100,210,1482,30.923000000000002
5588,1482,6151,45828,100,210,1483,22.776999999999997
5588,282,6151,45828,100,210,283,30.923000000000002
5588,1239,6151,45828,100,210,1240,35.649
5588,1163,6151,45828,100,210,1164,35.328
5588,1164,6151,45828,100,210,1165,35.269
5588,33,6151,45828,100,210,34,49.32
5588,1246,6151,45828,100,210,1247,50.65
5588,49,6151,45828,100,210,50,57.653
5588,1275,6151,45828,100,210,1276,62.848
5588,1268,6151,45828,100,210,1269,9.63
5588,70,6151,45828,100,210,71,41.43600000000001
5588,235,6151,45828,100,210,236,29.807
5588,1437,6151,45828,100,210,1438,30.636
5588,239,6151,45828,100,210,240,112.62700000000001
5588,251,6151,45828,100,210,252,32.897
5912,1554,6156,44610,100,100,1555,83.79
5912,1367,6156,44610,100,100,1368,12.449000000000002
5912,171,6156,44610,100,100,172,53.201
5912,1798,6156,44610,100,100,1799,47.92100000000001
5912,601,6156,44610,100,100,602,34.825
5912,1796,6156,44610,100,100,1797,26.47
5928,341,6156,45780,100,200,342,81.76899999999998
5928,1630,6156,45780,100,200,1631,104.73100000000001
5928,430,6156,45780,100,200,431,64.908
5929,1931,6156,45780,100,200,1932,65.541
5929,731,6156,45780,100,200,732,38.607
5929,1019,6156,45780,100,200,1020,88.527
5929,1879,6156,45780,100,200,1880,7.688
5929,682,6156,45780,100,200,683,47.846000000000004
5929,689,6156,45780,100,200,690,65.75
5930,689,6156,45780,100,200,690,65.75
5930,1889,6156,45780,100,200,1890,64.653
5933,1889,6156,45780,100,200,1890,64.653
5933,691,6156,45780,100,200,692,84.70100000000002
5933,1767,6156,45780,100,200,1768,39.024
5933,1553,6156,45780,100,200,1554,12.152000000000001
5933,353,6156,45780,100,200,354,22.688000000000002
5933,1904,6156,45780,100,200,1905,32.05
5933,1548,6156,45780,100,200,1549,100.84899999999999
5937,350,6156,45780,100,200,351,61.543
5937,707,6156,45780,100,200,708,58.8
5937,1357,6156,45780,100,200,1358,12.129000000000001
5937,157,6156,45780,100,200,158,46.893
5937,558,6156,45780,100,200,559,34.532
5937,594,6156,45780,100,200,595,11.193
5937,956,6156,45780,100,200,957,17.608
5937,1802,6156,45780,100,200,1803,40.13
5937,602,6156,45780,100,200,603,62.086999999999996
5938,1360,6156,45780,100,200,1361,47.86600000000001
5938,163,6156,45780,100,200,164,62.94600000000001
5938,975,6156,45780,100,200,976,35.218
5940,978,6156,45780,100,200,979,41.674
5940,1280,6156,45780,100,200,1281,13.901
5940,83,6156,45780,100,200,84,54.62600000000001
5940,1283,6156,45780,100,200,1284,25.63300000000001
5950,88,6156,45780,100,200,89,39.108000000000004
5950,1367,6156,45780,100,200,1368,12.449000000000002
6000,275,6156,47800,100,600,276,37.751
6000,1476,6156,47800,100,600,1477,8.672
6000,279,6156,47800,100,600,280,95.41
6015,2150,6156,47800,100,600,2151,48.713
6015,949,6156,47800,100,600,950,44.028
6015,2199,6156,47800,100,600,2200,43.776
6015,2136,6156,47800,100,600,2137,59.558
6015,939,6156,47800,100,600,940,17.349
6015,2161,6156,47800,100,600,2162,35.001999999999995
6015,2157,6156,47800,100,600,2158,44.975
6015,1756,6156,47800,100,600,1757,53.12
6015,1356,6156,47800,100,600,1357,46.893
6021,1906,6156,47800,100,600,1907,58.8
6021,1549,6156,47800,100,600,1550,61.543
6021,349,6156,47800,100,600,350,100.84899999999999
6021,704,6156,47800,100,600,705,51.463
6021,713,6156,47800,100,600,714,83.309
6022,690,6156,47800,100,600,691,64.653
6022,1888,6156,47800,100,600,1889,65.75
6022,687,6156,47800,100,600,688,106.012
6022,1764,6156,47800,100,600,1765,78.834
6022,564,6156,47800,100,600,565,75.594
6128,87,6157,45001,100,700,88,11.349
6128,1080,6157,45001,100,700,1081,106.65799999999999
6178,88,6157,46965,100,700,89,39.108000000000004
6242,66,6160,44440,100,100,67,111.338
6242,87,6160,44440,100,100,88,11.349
6242,1080,6160,44440,100,100,1081,106.65799999999999
6286,88,6160,46064,100,700,89,39.108000000000004
6343,87,6163,44000,100,700,88,11.349
6343,1080,6163,44000,100,700,1081,106.65799999999999
6392,87,6163,45108,100,700,88,11.349
6392,1080,6163,45108,100,700,1081,106.65799999999999
6442,87,6163,46163,100,700,88,11.349
6442,1080,6163,46163,100,700,1081,106.65799999999999
6472,87,6166,48335,100,700,88,11.349
6472,1080,6166,48335,100,700,1081,106.65799999999999
8675,87,6172,44647,100,200,88,11.349
8675,1080,6172,44647,100,200,1081,106.65799999999999
8677,87,6172,44713,100,700,88,11.349
8677,1080,6172,44713,100,700,1081,106.65799999999999
8681,87,6172,45684,100,200,88,11.349
8681,1080,6172,45684,100,200,1081,106.65799999999999
8689,87,6172,47666,100,500,88,11.349
8689,1080,6172,47666,100,500,1081,106.65799999999999
8691,87,6172,47754,100,700,88,11.349
8691,1080,6172,47754,100,700,1081,106.65799999999999
8700,2330,6175,44468,100,100,2331,43.141999999999996
8700,1274,6175,44468,100,100,1275,7.369
8700,76,6175,44468,100,100,77,62.848
8700,304,6175,44468,100,100,305,61.677
8700,1504,6175,44468,100,100,1505,57.331
8700,306,6175,44468,100,100,307,58.093999999999994
8700,1206,6175,44468,100,100,1207,52.26600000000001
8700,1203,6175,44468,100,100,1204,52.964
8700,2365,6175,44468,100,100,2366,35.47
8700,2364,6175,44468,100,100,2365,35.14
8700,44,6175,44468,100,100,45,109.149
8703,1173,6175,45118,100,210,1174,36.047
8703,1243,6175,45118,100,210,1244,109.149
8703,1241,6175,45118,100,210,1242,103.85
8703,1163,6175,45118,100,210,1164,35.328
8703,1164,6175,45118,100,210,1165,35.269
8703,33,6175,45118,100,210,34,49.32
8703,1246,6175,45118,100,210,1247,50.65
8706,1247,6175,45295,100,700,1248,62.266999999999996
